Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
168,60,308,260
180,60,240,196
44,12,196,20
176,60,272,196
208,64,296,212
280,72,484,136
168,60,304,80
180,60,276,168
184,64,396,332
144,56,232,148
348,84,588,192
188,60,276,276
296,76,708,108
348,76,496,164
356,88,632,200
220,72,476,124
300,76,540,156
348,88,568,180
204,64,284,200
256,76,580,168
140,60,272,248
156,60,332,300
328,76,564,172
44,8,136,20
356,76,544,176
60,24,244,28
168,60,236,144
412,84,640,232
148,60,300,276
336,80,588,224
340,80,552,172
336,76,500,184
192,60,260,160
300,76,544,148
312,80,568,176
328,76,508,188
172,60,248,188
420,88,780,132
164,56,216,204
136,56,268,308
296,80,576,172
384,84,576,216
192,60,252,184
144,64,464,96
200,64,248,248
184,60,244,224
172,68,272,208
192,64,280,228
172,60,256,188
152,60,204,216
184,64,332,336
152,56,256,184
196,68,240,260
284,76,524,144
192,64,276,228
336,88,552,168
288,80,580,168
168,60,276,240
204,64,308,248
204,64,264,216
292,72,448,144
168,64,352,236
408,84,600,248
168,60,232,176
216,64,292,272
304,76,568,176
280,68,516,172
264,76,540,140
196,72,396,344
140,56,204,248
152,60,220,212
60,24,224,12
180,60,304,272
340,80,548,160
112,52,344,72
280,72,548,212
212,72,468,396
220,68,352,44
60,24,128,20
172,60,264,204
304,80,580,188
172,60,240,196
312,80,580,200
196,64,292,284
196,64,276,272
292,80,552,160
308,76,576,176
204,64,272,348
176,60,292,212
316,76,500,148
56,24,148,12
328,80,704,200
324,76,564,172
184,60,276,208
176,60,256,216
276,76,532,156
328,76,544,184
340,80,532,172
168,60,248,228
236,76,472,300
252,68,216,208
196,64,192,176
260,76,548,168
388,80,580,204
296,72,540,164
260,76,576,168
140,56,260,212
304,72,528,196
48,16,128,8
300,80,512,164
156,68,452,128
156,56,276,244
308,84,592,208
52,36,144,4
156,60,296,244
340,80,568,176
212,68,424,448
384,88,764,120
312,76,536,160
168,60,292,228
316,80,600,188
184,60,220,224
172,60,240,236
392,84,576,184
44,12,184,8
132,64,276,200
188,60,300,200
192,64,260,204
384,80,704,112
336,80,556,168
192,68,440,260
144,56,268,240
152,56,364,340
72,32,160,16
304,76,492,156
56,20,404,32
196,64,292,248
280,84,600,212
204,64,256,256
60,24,240,12
192,64,296,220
376,88,812,144
132,56,240,200
308,76,504,152
52,24,184,12
204,68,268,236
352,80,528,204
204,64,312,272
172,60,292,240
256,72,512,160
156,60,248,192
192,60,268,244
196,68,412,124
136,56,276,176
232,68,316,368
48,20,252,0
168,60,276,152
372,84,620,244
360,84,588,180
168,64,312,232
140,56,356,112
72,32,156,16
248,68,348,256
252,100,476,136
212,64,312,112
64,28,164,20
160,56,224,212
252,68,552,168
148,56,240,180
184,64,260,260
76,36,220,12
52,20,148,12
160,56,296,216
288,76,496,152
328,80,524,160
160,60,264,204
48,12,172,20
60,44,240,24
220,64,248,244
228,72,420,304
196,80,604,364
376,84,484,184
204,64,224,208
52,20,132,8
284,76,556,168
248,72,488,152
212,68,424,372
172,60,288,196
232,68,300,96
180,68,436,292
348,80,544,204
184,64,296,308
164,60,260,240
176,60,228,200
300,76,516,172
168,60,268,240
208,72,428,360
268,72,488,144
156,60,292,240
328,80,580,164
160,60,264,180
140,56,164,228
188,64,368,388
296,80,536,164
196,68,236,224
400,88,752,136
208,64,268,228
256,80,596,188
48,12,180,12
172,60,284,188
108,44,236,36
272,72,544,144
168,60,332,240
192,64,240,208
236,68,300,240
60,24,172,12
288,76,560,172
48,16,124,12
184,64,268,316
44,12,208,32
336,80,548,184
292,76,552,156
176,72,236,232
180,64,244,212
180,60,248,212
180,64,168,204
316,80,564,156
220,72,432,360
312,80,556,180
196,68,436,412
416,92,756,128
60,28,140,16
272,76,588,180
200,68,432,400
168,60,324,296
56,24,208,20
156,56,244,236
264,72,552,168
180,64,284,260
156,56,260,208
188,64,264,244
188,60,276,280
172,64,264,268
204,72,436,360
204,64,252,204
272,72,512,140
244,72,524,160
164,60,224,260
312,76,552,164
232,72,400,408
200,64,252,184
292,84,476,132
88,36,244,28
156,60,328,368
200,64,240,252
188,68,372,296
224,72,428,620
160,60,208,172
260,68,544,168
216,68,256,268
300,80,588,184
180,60,216,208
228,68,312,288
312,84,572,156
252,76,512,144
184,64,276,248
180,64,268,240
328,80,560,168
264,80,476,136
56,24,192,12
260,72,512,156
176,64,332,320
44,8,168,24
364,84,540,200
60,24,192,20
220,64,284,260
268,72,560,168
296,76,672,100
360,80,556,156
156,60,276,232
164,60,292,240
216,72,416,348
172,60,208,212
180,60,264,176
196,64,288,236
72,28,168,12
204,64,264,228
164,64,420,364
348,84,740,132
360,80,528,188
232,68,264,296
216,68,256,232
340,80,568,180
324,84,512,160
216,68,260,204
52,16,212,20
208,64,252,212
344,80,584,168
340,76,552,180
316,76,564,168
184,64,248,292
172,64,460,500
236,68,272,284
208,64,296,196
160,56,292,232
376,80,580,160
348,80,704,124
280,76,652,104
256,72,456,432
280,76,516,168
184,64,276,276
216,68,292,240
48,16,136,12
208,64,280,224
364,84,544,160
384,80,576,192
140,56,256,208
192,64,224,212
164,60,256,268
300,84,572,176
272,72,468,136
276,76,540,156
172,60,284,268
192,64,276,268
144,56,224,216
348,88,544,168
64,28,164,24
176,60,236,200
284,72,456,132
152,60,276,248
240,72,556,160
204,64,280,296
220,68,332,264
364,80,584,204
344,84,544,176
328,80,552,176
300,76,516,152
152,56,248,280
156,56,308,280
232,72,412,404
184,60,368,252
328,80,568,196
276,76,524,152
232,64,232,108
44,12,112,12
144,60,272,64
48,12,216,20
184,64,276,192
264,76,508,136
176,60,296,236
204,64,208,200
100,44,212,24
56,24,196,16
324,80,688,112
376,84,584,204
100,44,252,24
160,60,236,196
264,68,540,160
272,76,640,204
364,88,764,144
176,60,220,208
324,76,532,212
48,12,176,16
44,8,156,16
188,64,284,176
216,64,292,260
172,60,264,216
176,60,288,256
288,76,592,188
284,72,552,164
312,80,572,188
288,80,568,148
52,20,152,8
196,64,248,224
276,72,556,168
236,72,504,148
156,56,232,220
48,16,112,4
212,68,316,240
324,84,556,160
392,80,564,196
304,76,512,164
176,64,300,240
268,76,400,488
144,56,260,160
44,12,184,20
44,12,164,8
364,84,560,184
128,48,536,0
48,16,156,12
220,64,232,200
364,88,764,132
152,60,284,244
200,68,440,340
160,60,248,256
164,56,224,184
296,80,520,136
164,60,284,268
296,80,416,72
316,76,516,180
184,60,232,168
228,68,584,176
172,60,252,188
216,68,276,212
208,68,272,280
180,60,224,184
304,80,616,180
332,80,568,196
228,68,532,176
48,12,144,4
184,64,236,220
208,68,296,308
360,88,520,172
360,80,548,148
316,80,512,172
268,76,528,160
180,60,256,224
220,64,308,280
352,80,516,168
292,76,544,160
196,64,344,320
156,60,276,204
180,60,224,212
196,64,308,280
144,56,256,204
284,72,572,160
164,60,408,356
204,68,236,236
200,64,288,228
164,60,276,240
192,64,288,272
184,76,468,376
196,64,276,236
52,20,156,20
44,12,196,16
344,84,600,180
244,76,516,184
352,84,696,120
200,64,276,256
148,60,292,224
76,32,180,40
284,76,744,116
264,76,544,184
196,64,276,252
328,76,552,208
204,68,292,316
264,80,572,196
196,64,284,232
356,80,572,184
316,80,564,164
344,80,552,180
60,24,176,20
176,60,220,296
352,84,560,180
264,80,536,148
184,64,272,184
156,60,260,200
332,84,720,120
324,76,584,156
68,28,200,32
44,12,180,4
192,64,284,160
248,72,372,348
244,68,276,316
172,64,428,348
176,60,232,180
188,64,276,280
148,56,288,216
204,64,272,232
196,64,220,176
304,76,628,76
176,60,192,184
168,60,252,204
224,72,396,364
204,64,268,212
268,76,560,176
208,64,240,280
52,20,168,8
404,84,596,196
176,64,268,288
176,60,204,188
212,64,288,232
52,20,148,16
156,56,276,236
348,84,568,180
164,60,276,248
340,76,568,208
212,68,400,368
48,12,172,16
176,60,292,208
312,76,468,172
216,68,268,244
308,80,540,172
172,64,272,204
288,76,500,132
92,44,336,196
156,56,288,128
248,72,532,160
208,64,284,220
196,68,272,192
188,60,280,188
308,80,564,200
236,68,312,376
152,56,304,212
328,80,560,176
292,76,664,120
336,80,664,104
152,60,256,188
300,76,528,172
208,64,256,204
176,60,280,256
192,68,428,404
236,76,564,180
184,60,292,228
160,60,268,216
252,80,560,148
172,60,272,216
280,72,496,152
312,76,580,176
372,80,520,172
260,76,560,192
300,76,564,172
316,76,512,176
308,80,576,208
164,60,228,224
312,76,620,196
192,68,300,320
160,60,272,296
376,84,560,176
156,60,272,244
332,80,552,184
172,64,428,316
168,60,312,272
148,56,256,224
364,88,568,208
200,60,252,180
168,60,260,280
284,96,536,312
472,92,752,168
68,28,176,4
300,80,580,188
172,60,308,332
300,76,552,156
196,60,268,188
140,60,284,196
336,80,684,120
228,68,396,316
372,84,572,220
228,72,576,152
56,24,148,16
440,84,748,136
204,64,368,328
332,84,600,180
140,56,256,272
164,60,220,204
84,40,160,28
208,64,256,232
184,60,288,240
212,68,412,488
240,64,248,172
248,76,528,136
60,24,220,16
368,84,752,120
256,76,548,200
256,72,556,176
400,84,732,128
180,60,224,212
204,64,264,272
184,64,240,352
172,60,244,260
308,76,544,172
140,56,252,216
48,16,160,16
292,100,568,152
196,64,436,332
48,16,184,16
308,80,560,164
156,60,276,216
224,72,420,356
224,68,396,144
356,84,608,184
180,60,308,252
84,36,252,52
204,68,276,224
220,76,556,180
336,80,588,172
216,68,268,216
160,60,328,236
152,56,256,192
216,68,304,264
176,60,236,188
316,80,552,180
48,16,172,16
380,88,732,108
276,72,532,152
228,72,304,228
168,60,268,268
200,64,468,352
188,64,252,240
372,84,528,160
372,84,760,136
288,84,572,140
312,84,520,232
196,60,288,240
216,68,436,380
160,56,292,232
48,20,116,12
232,72,292,224
220,72,360,396
200,64,256,216
332,76,548,160
224,68,260,212
256,68,552,156
368,88,728,112
312,84,768,120
196,64,264,236
196,64,292,284
176,60,332,328
204,64,268,240
332,80,516,164
144,60,220,248
176,60,280,228
172,60,264,192
52,20,212,12
48,16,156,4
244,72,388,428
152,56,276,208
384,96,604,232
292,72,508,160
228,72,552,172
180,64,216,256
260,72,452,468
204,68,288,276
252,72,416,436
176,64,288,232
388,80,584,196
180,64,228,208
352,84,540,184
228,68,504,152
164,60,280,204
228,64,276,228
164,60,276,256
228,80,468,160
220,68,248,300
164,56,268,220
348,84,564,184
156,56,260,204
204,68,260,260
200,68,524,168
68,28,196,24
208,72,436,760
204,68,304,240
48,16,140,12
52,16,152,12
144,56,200,168
276,72,560,164
180,64,272,212
196,68,264,284
268,76,508,152
320,76,544,196
344,84,588,200
216,68,440,348
44,8,188,12
340,80,552,168
220,64,252,240
192,64,280,192
188,68,460,328
280,80,544,148
156,60,280,244
304,80,760,108
204,64,252,284
308,84,572,168
240,76,568,140
320,80,652,108
348,84,740,128
88,48,256,288
420,88,764,128
208,64,284,188
296,80,508,156
72,32,204,24
280,76,544,168
160,60,260,204
184,64,236,212
192,64,268,252
196,64,236,288
144,56,272,208
192,64,252,264
204,64,220,152
64,24,276,0
60,24,160,20
108,44,336,0
44,8,220,20
196,64,300,232
336,80,496,160
172,60,264,276
44,12,156,0
352,84,604,180
316,76,524,144
348,80,512,172
352,80,572,204
332,80,520,168
228,76,436,620
176,64,328,256
332,80,552,184
52,20,176,24
208,64,300,280
184,64,288,272
372,80,552,180
96,40,240,44
320,84,528,176
208,68,444,332
128,56,264,204
360,88,740,132
196,64,280,228
188,60,224,144
208,64,296,316
304,72,496,144
324,76,548,164
300,76,516,280
308,80,564,168
72,36,228,32
284,72,468,160
184,60,232,180
76,32,224,16
216,64,248,296
220,68,308,288
264,76,532,160
152,56,316,328
164,60,300,304
292,76,504,144
344,80,584,184
192,72,232,180
340,80,536,156
288,76,508,152
208,68,440,340
252,72,588,156
316,76,520,156
352,76,468,156
188,64,248,192
156,60,316,228
352,80,564,172
176,64,288,252
376,80,732,136
268,72,552,128
280,72,536,148
192,60,312,248
156,64,244,152
220,64,276,200
252,72,368,392
44,12,168,12
160,60,248,200
192,68,288,220
192,64,244,232
192,64,316,192
188,64,348,208
192,64,412,388
204,64,288,344
332,84,568,168
212,64,244,220
212,68,308,308
300,76,556,188
172,60,284,268
220,68,304,308
288,72,548,204
176,60,296,200
308,84,492,144
156,56,280,208
160,56,256,232
168,60,248,156
160,60,212,164
224,64,312,316
324,80,768,124
44,8,112,12
204,64,416,340
304,72,528,164
364,80,592,180
244,76,508,216
292,76,544,196
200,64,236,196
288,80,568,164
140,56,256,228
196,60,284,272
244,76,424,340
264,72,480,172
148,56,236,216
328,72,556,172
176,64,260,208
148,56,308,292
244,68,536,180
188,64,376,276
208,64,312,208
220,64,256,184
176,64,252,260
180,64,324,320
180,64,252,196
200,64,260,232
172,60,300,232
164,60,236,216
184,64,308,288
232,68,252,268
400,88,784,120
188,64,276,268
224,64,268,232
192,64,220,200
332,80,520,188
48,16,220,16
296,76,584,180
168,60,252,232
72,40,348,172
192,64,264,300
44,8,116,8
276,76,556,168
312,76,548,176
44,12,56,8
276,76,576,156
168,60,216,172
188,68,220,192
160,60,256,180
48,16,180,20
200,64,236,180
372,80,540,188
140,52,196,152
220,68,436,344
336,80,560,212
168,64,280,224
328,80,500,172
252,72,540,164
152,56,252,204
196,64,308,220
432,92,728,120
48,16,200,12
116,48,248,36
388,84,596,188
272,68,512,168
148,60,276,280
312,80,560,156
216,76,220,220
332,76,508,164
200,64,264,208
340,80,560,204
312,76,540,168
336,80,600,216
188,60,288,212
72,32,248,28
160,60,224,232
280,76,576,172
56,24,188,8
200,64,400,324
316,80,580,160
224,68,412,280
184,60,292,232
196,64,316,240
192,64,252,216
100,44,272,28
216,64,244,196
280,72,504,140
264,76,376,52
248,76,544,168
348,76,564,240
216,72,268,224
332,76,572,180
272,72,532,168
180,60,316,276
188,64,236,264
136,52,252,100
352,76,524,172
200,60,272,240
368,80,608,184
176,60,292,236
312,80,612,204
276,76,556,172
184,64,240,184
240,72,528,144
192,60,256,244
368,92,560,192
284,76,576,164
44,8,164,8
196,64,248,212
348,80,556,196
344,88,572,188
212,68,312,296
196,76,336,280
196,64,212,220
44,8,152,12
152,60,280,204
320,84,564,196
196,76,408,252
200,64,248,220
60,28,184,12
152,60,300,236
164,64,292,296
188,64,336,320
344,80,560,212
188,64,264,284
168,64,300,192
132,56,240,28
64,32,156,20
260,76,512,180
196,64,268,256
360,88,800,128
248,68,304,328
152,56,252,212
204,64,276,232
368,84,604,224
320,80,596,180
344,80,752,128
160,60,256,232
164,60,312,228
272,76,528,168
192,60,276,208
248,72,564,192
296,72,504,192
172,60,224,164
328,80,584,196
200,64,252,228
264,72,540,192
208,64,240,212
244,72,540,172
188,68,428,480
352,84,756,128
180,60,216,200
536,188,1000,1000
196,64,252,236
352,84,604,216
364,84,612,188
260,72,572,168
172,68,232,180
240,72,452,416
200,64,300,260
328,80,568,200
80,44,504,0
164,60,276,272
56,20,196,20
156,60,280,240
348,80,596,224
308,80,536,172
264,72,544,148
248,72,524,164
328,80,536,212
216,68,248,284
92,40,200,20
208,64,332,332
320,80,536,168
208,72,516,160
236,68,600,160
176,60,272,248
184,60,272,216
96,44,188,20
372,84,736,112
180,80,412,332
44,8,112,16
312,76,540,180
264,76,544,148
280,76,528,160
200,64,272,216
368,84,596,180
276,72,568,164
328,80,564,172
328,80,556,160
48,20,160,12
56,24,148,16
252,76,544,140
68,32,228,16
200,64,252,256
296,72,508,164
404,88,736,128
380,88,720,112
220,68,456,148
208,72,512,144
204,64,280,252
156,60,244,236
44,8,132,12
148,56,224,192
336,84,620,204
152,60,296,256
208,68,264,208
268,76,392,408
256,72,524,160
176,60,268,220
232,64,300,328
48,16,220,16
176,60,200,168
264,72,540,152
168,60,228,164
296,80,596,192
308,76,544,164
112,52,336,76
152,60,256,212
280,72,512,168
156,56,268,224
68,28,228,12
208,64,280,212
288,72,532,172
180,72,408,356
312,80,576,200
284,80,536,168
228,68,304,336
128,52,292,68
208,64,228,196
192,64,248,224
348,84,612,184
96,40,352,12
56,20,204,12
256,72,508,148
288,80,556,176
292,72,524,184
176,60,256,244
304,76,488,136
332,80,556,192
136,56,312,296
348,88,628,192
180,64,236,176
188,64,228,204
312,76,680,112
188,64,252,240
232,68,280,264
108,52,384,88
192,60,240,260
272,76,536,184
344,84,560,180
288,76,500,144
320,72,500,160
260,76,532,152
184,68,264,192
300,72,564,200
148,56,276,176
208,72,544,172
56,20,188,20
44,8,224,24
232,64,564,60
160,60,244,224
248,76,380,456
316,76,496,176
348,80,544,184
232,64,256,292
144,56,316,240
340,84,708,116
348,84,724,124
200,64,244,244
340,80,616,204
260,72,456,124
180,60,312,300
128,52,224,28
196,68,296,236
268,72,516,136
180,60,268,220
324,80,592,188
260,72,420,456
348,80,676,124
152,72,248,224
368,84,596,208
200,68,264,256
188,60,276,280
52,20,484,8
256,72,492,144
172,60,268,280
224,76,500,808
272,72,556,180
216,64,324,372
152,60,204,184
300,76,696,100
328,80,564,180
316,84,732,128
228,72,444,368
280,80,516,136
300,76,504,156
48,16,232,12
336,80,580,184
248,68,280,352
184,64,416,332
184,60,296,304
172,60,316,252
200,64,200,160
264,76,564,184
208,72,532,152
68,28,156,20
208,68,312,352
368,84,732,120
304,76,544,152
136,52,240,192
380,84,504,176
344,80,540,184
180,60,240,228
336,84,556,192
264,72,528,168
288,72,564,168
64,24,292,4
328,80,576,192
192,64,340,324
256,80,572,168
168,72,420,288
224,72,548,172
224,76,400,340
204,68,316,248
336,76,592,196
284,76,532,156
284,76,536,184
44,8,144,0
240,72,436,384
400,80,732,112
316,76,576,192
176,64,324,316
304,80,548,172
48,12,220,16
48,12,164,4
44,8,136,12
200,64,208,204
368,76,520,172
268,76,536,152
156,60,304,280
340,76,548,168
140,56,272,216
248,72,500,136
364,92,784,132
160,56,256,240
280,76,568,172
144,56,288,224
196,76,456,348
316,80,552,164
48,16,220,12
260,76,412,376
148,56,280,208
200,64,224,272
152,56,264,224
240,72,500,148
208,68,352,64
184,64,280,228
164,56,268,288
260,72,516,148
212,64,240,200
172,60,272,268
48,16,140,8
396,80,732,116
184,60,264,128
200,64,232,180
160,56,268,276
180,60,324,428
376,80,548,168
212,72,424,420
156,56,260,236
172,60,264,220
196,64,312,388
172,60,240,292
212,64,424,160
164,60,248,216
244,76,452,484
212,64,280,244
200,64,320,344
164,60,268,256
192,64,276,236
52,20,140,12
208,64,288,252
332,80,740,124
256,72,532,152
168,60,236,172
184,64,264,192
148,56,324,264
360,92,768,124
364,84,584,200
216,68,252,256
168,64,248,180
160,56,228,188
180,64,328,236
212,68,272,244
188,64,256,188
244,76,452,192
368,84,584,192
212,68,320,208
204,64,284,200
168,68,260,208
292,76,532,160
296,84,620,192
296,76,424,372
296,80,560,168
216,64,516,140
48,16,128,20
204,64,288,280
180,64,280,284
152,56,300,224
164,64,440,300
404,88,572,208
188,60,280,268
156,76,384,252
220,68,272,312
172,60,268,180
320,84,612,208
180,60,252,228
260,72,504,156
192,64,296,288
196,64,196,212
332,84,556,224
284,76,516,168
292,80,552,152
284,76,508,152
184,64,272,200
208,68,396,176
296,76,544,164
188,64,420,108
48,12,224,12
176,60,248,36
220,64,284,304
256,72,488,140
68,28,160,24
52,20,192,16
260,72,548,132
284,76,532,144
272,72,536,156
168,64,416,444
356,84,584,196
156,60,380,352
312,80,592,184
164,60,252,216
192,64,288,248
344,76,524,176
404,88,748,136
308,80,556,164
128,68,300,244
216,68,264,304
236,76,464,392
276,76,528,144
96,40,176,16
152,56,332,264
240,68,552,160
52,16,136,28
400,84,732,120
300,80,568,168
204,64,256,268
296,80,584,200
376,88,720,124
332,76,516,168
200,64,244,216
212,68,332,296
312,80,564,192
152,56,280,232
184,60,224,204
212,64,200,216
64,28,192,16
164,60,300,232
288,72,568,164
204,64,272,256
172,60,280,196
192,64,244,200
160,60,296,304
280,80,376,56
184,60,268,256
280,72,584,156
44,12,168,8
272,76,508,156
336,80,544,156
80,36,208,24
220,68,284,84
180,60,260,264
48,16,184,12
172,64,252,204
188,64,268,236
288,76,564,164
324,80,556,156
220,72,412,640
356,80,756,136
220,68,400,316
172,60,232,192
144,56,256,236
260,80,492,152
52,20,144,8
336,80,520,156
236,72,396,300
200,64,268,288
252,72,512,152
300,76,612,168
192,64,340,280
180,64,304,300
196,64,272,244
184,64,264,216
176,60,224,196
192,64,244,264
280,80,556,188
344,80,728,120
324,76,552,180
228,68,292,260
344,80,572,188
300,76,584,188
280,80,596,204
308,76,548,152
44,8,224,20
180,60,260,220
312,80,612,208
244,72,500,168
184,60,256,164
236,64,288,320
104,52,324,92
284,80,504,164
288,76,696,108
268,72,492,160
380,84,696,124
288,76,532,172
292,72,604,220
184,64,348,400
256,72,564,160
68,28,244,32
260,68,288,236
76,32,240,36
296,76,544,148
272,72,496,148
176,60,252,256
92,44,240,16
252,68,596,156
244,72,488,156
156,60,312,68
48,16,212,16
132,52,264,24
316,76,496,164
72,28,220,20
372,80,532,164
192,64,252,244
220,72,520,140
196,64,272,204
332,76,552,172
76,32,184,20
356,80,716,100
324,72,532,168
200,64,300,284
224,64,284,236
344,80,728,128
200,64,280,252
288,76,508,204
216,76,404,344
220,64,280,228
184,60,248,252
304,72,548,180
100,40,188,32
108,44,204,32
60,28,220,16
48,20,120,12
168,60,268,192
156,60,256,52
224,68,252,276
248,76,600,200
80,36,204,24
248,76,568,160
320,76,504,168
336,76,544,160
256,76,392,312
188,64,248,184
432,84,776,136
200,72,412,256
220,68,336,280
176,72,396,144
204,68,292,280
304,80,552,156
164,60,252,48
264,72,524,168
172,60,260,268
368,80,712,124
360,80,588,212
352,80,532,160
180,60,292,220
276,76,504,140
352,80,584,192
320,80,540,168
304,76,508,152
276,80,548,136
80,36,184,16
324,76,496,172
200,64,272,268
164,56,184,228
180,64,316,256
192,64,244,200
352,80,580,188
152,56,252,184
324,84,572,168
56,20,216,12
224,76,580,188
48,16,160,8
80,32,248,24
240,72,496,144
184,60,240,216
56,24,140,8
360,76,512,196
324,80,564,196
412,88,584,224
128,56,472,388
192,60,200,176
408,84,604,196
208,64,240,232
172,60,268,280
232,72,568,148
292,80,596,196
192,60,276,228
184,64,236,180
128,56,244,188
72,32,200,32
56,24,144,12
156,56,208,180
256,72,476,132
288,72,504,156
176,64,268,208
308,80,584,184
300,80,572,172
144,56,256,232
324,80,616,184
236,72,536,156
344,76,524,188
212,64,420,328
136,56,256,200
168,68,452,312
44,12,384,12
372,80,580,188
292,80,532,156
240,76,428,332
148,56,208,232
188,64,288,256
276,76,544,152
92,44,232,20
284,72,524,144
160,60,192,144
368,80,532,196
224,68,388,284
216,64,248,260
276,76,508,200
388,80,728,124
292,76,552,156
192,64,272,252
44,12,108,12
268,72,528,128
312,80,504,160
172,60,312,248
304,72,476,140
188,68,316,292
344,84,580,172
272,72,548,148
344,84,552,172
196,68,220,192
68,32,204,20
228,68,288,240
208,64,280,216
308,84,540,168
324,76,540,172
324,80,480,828
296,72,520,148
344,76,524,168
188,60,284,244
236,76,504,144
280,76,552,188
336,80,556,184
120,48,224,24
308,80,600,172
52,20,184,12
44,8,156,12
244,80,420,288
288,84,588,172
256,68,524,156
328,80,536,204
192,68,384,356
180,60,232,268
268,76,520,152
80,36,176,16
180,60,272,192
196,64,220,256
184,60,252,196
204,72,328,348
200,64,248,216
320,84,564,188
288,76,552,168
168,60,232,228
140,60,252,200
148,56,300,284
280,72,532,192
392,92,568,164
200,64,272,268
332,84,572,180
216,64,280,252
80,36,188,16
176,60,284,196
316,76,516,168
204,64,276,192
320,76,528,148
204,64,276,248
196,64,264,296
276,80,768,132
196,68,420,360
380,84,552,204
196,64,248,228
416,88,752,120
60,20,288,0
48,16,168,8
220,68,280,264
288,76,500,156
336,84,576,184
204,64,296,308
248,68,480,140
284,72,568,164
184,64,428,396
160,60,280,224
188,60,284,228
264,76,512,160
60,28,244,24
84,40,232,36
172,60,296,236
84,40,200,36
300,80,532,140
292,80,536,184
168,56,456,8
172,60,240,204
164,60,212,160
336,80,536,168
88,40,228,24
276,68,460,128
196,60,276,252
320,80,512,168
248,76,560,164
144,56,188,180
260,68,536,160
280,80,548,176
356,84,560,184
160,60,276,276
352,80,568,180
344,76,516,152
172,60,220,188
248,76,560,152
148,56,256,232
300,80,492,180
60,28,172,8
216,68,280,300
204,64,304,208
180,60,248,232
352,88,476,936
312,80,536,176
192,64,276,264
232,68,316,296
156,60,208,172
52,20,344,0
168,60,244,220
172,60,324,324
188,64,224,240
200,64,260,248
324,76,504,200
216,68,272,244
48,16,292,68
200,64,248,196
260,72,508,140
264,72,516,152
336,88,740,124
244,72,564,172
276,76,564,192
184,60,248,220
196,64,296,200
164,60,252,192
300,76,564,188
224,68,336,52
196,68,292,244
240,68,272,272
220,68,232,244
180,72,284,204
336,88,560,188
60,24,176,12
100,40,228,24
304,76,572,184
160,56,292,236
376,84,716,112
212,64,336,300
188,60,244,180
360,76,544,188
164,64,416,308
148,60,260,276
172,56,208,216
272,80,528,192
200,64,252,168
68,32,212,32
184,64,248,236
172,60,304,256
372,84,596,192
380,84,600,188
308,72,560,192
156,72,272,188
200,64,308,192
164,56,220,216
48,12,164,12
268,76,564,192
200,64,396,264
68,32,208,16
308,80,564,192
152,60,248,232
340,76,688,176
180,60,260,216
212,68,264,224
44,12,176,16
320,92,608,144
264,76,552,164
204,64,256,200
208,68,308,348
228,76,476,464
48,16,164,12
168,64,444,380
148,56,228,208
156,60,296,236
48,16,148,12
360,84,752,120
368,80,408,332
324,76,584,164
56,20,252,32
356,76,540,188
384,84,608,192
220,68,284,232
164,56,276,144
312,80,552,140
288,76,640,192
208,76,360,228
224,72,576,172
312,72,520,168
304,76,616,196
256,76,512,160
204,64,272,276
308,76,560,212
228,68,284,280
196,64,348,120
260,76,548,192
340,76,548,196
288,76,524,140
276,80,524,156
360,84,572,196
144,56,308,252
168,60,264,248
328,88,560,184
300,80,552,192
52,20,164,4
144,72,268,152
200,64,276,276
192,64,252,200
204,68,284,296
184,60,240,204
292,76,580,176
52,24,188,12
76,32,200,12
52,20,156,32
44,12,252,0
148,56,220,184
296,72,536,188
164,60,304,272
44,12,132,16
284,68,472,148
284,76,488,136
208,64,264,232
376,84,544,184
256,76,592,188
156,60,308,228
280,76,496,136
256,80,496,168
284,84,564,168
44,12,152,16
316,76,572,140
56,24,152,24
300,80,612,196
224,64,240,180
292,72,504,156
48,16,188,12
56,20,164,16
340,80,624,204
300,80,492,148
184,64,212,188
152,60,244,228
376,84,560,200
192,68,292,224
340,80,596,200
328,80,588,188
376,84,628,192
184,64,328,264
188,60,264,228
192,64,260,256
320,76,512,168
180,60,264,232
52,24,136,8
344,80,560,172
248,68,332,396
252,76,544,172
56,24,188,20
156,56,312,260
276,76,592,180
48,12,172,12
304,80,576,180
284,80,560,192
160,60,284,208
164,60,240,208
48,16,240,16
136,52,204,172
320,80,552,164
308,80,664,100
192,64,268,236
252,80,712,116
52,20,184,12
368,80,628,200
172,60,228,184
328,80,596,212
184,64,408,276
180,68,420,372
164,64,324,336
180,64,288,216
216,68,276,296
228,68,280,264
332,84,564,176
196,64,288,196
168,64,236,212
204,64,296,280
188,64,276,264
220,68,376,284
176,64,284,232
160,56,252,192
160,60,208,164
312,80,536,156
236,68,284,236
300,76,588,200
216,72,544,152
204,104,532,104
224,64,320,276
260,72,528,164
172,60,280,300
364,88,792,200
188,64,280,228
164,60,316,56
296,72,540,152
388,88,580,192
352,76,520,160
288,80,564,184
360,80,584,184
236,80,576,196
316,80,720,108
208,68,428,308
208,64,300,296
180,68,456,100
352,88,588,208
264,72,584,148
212,68,328,356
300,84,556,152
192,64,284,208
52,20,192,20
248,76,428,608
364,80,588,204
220,72,464,376
176,64,272,212
280,72,468,144
308,80,596,180
304,76,552,180
316,76,564,172
216,88,1020,36
