Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
176,60,308,196
336,80,568,196
192,64,308,312
316,80,616,180
288,84,572,208
148,56,272,200
228,68,268,308
292,84,552,188
356,92,628,232
64,28,352,0
168,60,300,256
208,64,276,252
172,60,308,264
312,76,500,184
236,72,420,416
344,80,536,164
188,64,252,216
356,84,572,184
368,84,556,192
204,64,212,176
304,80,524,188
168,60,264,216
208,68,436,424
44,12,192,20
372,80,584,184
332,80,600,228
288,76,616,192
384,84,584,196
152,56,300,228
208,64,260,248
368,84,608,196
308,76,548,208
320,80,552,200
244,76,456,404
192,64,264,264
204,64,236,252
260,76,520,176
284,72,532,188
260,76,580,208
304,76,552,208
272,72,556,168
352,88,648,240
168,60,324,304
180,64,388,152
320,84,648,244
372,92,612,204
320,80,556,184
264,68,520,168
276,72,556,188
216,68,344,392
264,76,608,204
204,64,280,212
188,64,304,288
200,64,232,220
204,64,536,160
248,76,492,136
312,80,568,196
296,76,504,176
392,88,580,200
172,64,272,204
296,76,456,144
348,76,544,204
188,64,412,304
236,72,336,392
268,76,556,172
304,72,496,168
336,84,576,180
340,84,568,212
264,92,608,172
292,80,592,184
200,64,284,244
160,60,252,240
304,80,544,192
220,72,268,252
164,56,264,272
168,60,276,296
44,8,152,12
320,84,484,164
248,72,424,248
372,76,532,180
184,60,260,176
304,76,516,204
152,56,252,200
152,56,260,224
324,76,524,168
308,76,548,184
296,84,528,180
252,72,488,168
344,76,576,196
204,64,264,228
148,56,288,200
276,80,548,208
280,76,512,168
132,60,396,88
172,60,284,284
324,84,632,232
312,76,484,176
348,80,584,208
312,76,552,176
172,68,468,136
252,76,504,160
364,84,600,204
272,76,584,180
332,76,568,188
264,76,548,184
240,68,336,388
348,80,564,196
224,68,240,272
364,80,548,184
220,68,316,308
260,76,544,188
296,76,576,208
304,80,596,212
104,52,296,80
116,60,164,156
180,60,248,220
136,60,160,0
160,68,268,252
212,64,300,308
284,76,544,184
156,60,268,256
200,64,272,324
212,68,400,396
324,80,520,180
320,72,612,196
200,72,444,424
220,76,292,216
212,64,264,240
216,64,336,392
272,76,564,180
256,72,512,188
168,68,700,68
204,64,268,292
348,80,688,136
204,64,292,320
300,84,560,192
184,68,268,212
164,60,276,252
308,76,536,172
292,80,600,216
176,92,488,4
296,84,624,220
252,76,440,416
320,80,560,208
332,76,552,184
328,76,536,172
52,20,160,12
240,76,564,168
356,84,576,240
344,80,532,200
188,60,272,212
244,76,536,188
292,76,492,164
216,64,220,272
220,68,408,292
328,80,572,192
336,84,540,200
344,80,560,196
196,60,284,272
184,60,244,200
344,80,536,188
176,148,656,56
244,72,400,388
232,72,448,472
180,60,224,164
292,80,488,172
304,80,596,172
212,68,320,304
176,60,232,232
156,60,280,228
216,68,320,144
48,16,216,20
320,76,500,188
144,56,224,176
284,80,512,188
364,84,576,204
296,76,588,232
180,64,360,268
172,60,260,236
344,80,568,228
300,84,596,188
192,64,312,324
172,64,280,204
272,76,568,188
148,56,284,204
356,80,556,212
196,60,236,212
352,80,572,180
288,80,564,196
348,80,588,192
212,72,476,340
128,52,236,52
368,80,580,204
148,56,268,228
304,76,508,164
232,76,496,128
72,32,212,16
280,76,572,212
136,56,312,268
252,76,400,392
212,64,260,256
296,76,560,180
312,84,560,168
308,72,544,172
228,72,408,408
176,64,228,180
288,72,536,184
300,80,548,168
204,68,276,272
232,64,344,256
192,64,304,272
200,68,312,356
232,68,312,324
292,76,576,192
368,80,568,188
244,72,308,360
332,84,576,204
204,64,200,208
268,84,580,200
340,76,532,196
172,60,276,280
328,80,604,184
216,64,264,248
128,56,216,192
208,64,284,300
60,28,148,24
180,60,260,200
268,72,500,140
380,80,592,180
224,72,488,176
232,72,440,404
148,56,284,196
292,76,512,196
180,60,280,264
48,16,228,20
324,80,572,196
336,84,720,124
228,72,460,452
180,60,208,208
360,88,652,252
320,76,532,180
248,72,464,156
208,64,272,232
340,80,564,172
260,76,516,180
340,84,616,224
260,68,496,152
160,60,280,236
200,64,296,260
228,68,460,148
292,76,580,168
104,44,204,40
296,80,544,216
288,72,496,164
364,84,632,220
260,80,556,176
272,72,528,184
164,60,256,220
164,60,260,248
308,80,524,188
248,76,492,140
308,76,584,204
348,84,644,124
184,64,252,200
256,72,552,164
196,64,260,212
232,68,324,324
192,68,256,204
260,72,544,172
324,80,604,216
180,60,288,220
312,84,616,216
164,56,256,220
68,32,240,28
160,60,444,424
316,76,584,192
184,64,292,308
184,64,432,0
204,64,276,256
304,80,672,120
184,64,308,216
224,68,264,288
64,28,164,12
144,60,224,52
276,72,540,184
196,64,268,212
180,64,316,352
344,84,588,188
320,76,544,204
204,64,276,216
216,68,268,288
168,72,312,304
232,72,484,484
348,88,600,184
192,72,456,164
224,68,424,476
176,60,292,200
168,68,416,264
208,72,432,384
180,60,276,232
176,60,276,336
260,72,572,188
200,64,284,264
168,60,312,328
296,84,556,180
328,76,524,176
304,72,420,308
328,76,520,180
384,88,576,220
324,80,524,184
188,60,248,284
272,76,568,196
256,72,428,272
336,92,616,208
276,76,512,188
352,84,724,132
236,72,480,164
244,72,588,200
60,24,184,24
216,64,308,296
180,64,280,204
232,68,292,336
212,64,284,288
300,76,504,160
284,72,548,200
380,84,596,224
68,28,220,24
176,64,300,228
196,64,292,276
280,76,540,172
332,76,556,184
336,80,556,204
184,60,264,256
56,24,160,16
336,80,556,168
160,60,244,216
284,76,528,164
196,64,276,232
228,76,452,604
52,20,272,0
364,84,584,184
164,56,248,152
216,64,296,292
172,60,252,212
256,72,432,128
208,68,448,124
360,80,560,192
164,56,252,208
380,88,592,204
216,64,280,232
392,84,584,204
192,72,408,112
220,72,412,432
184,60,216,204
184,64,292,252
192,64,300,252
404,88,576,212
300,84,580,168
276,72,496,176
148,56,336,192
148,60,272,236
176,64,236,176
276,76,508,192
360,84,580,192
64,28,204,36
280,80,484,144
184,60,244,236
236,72,504,176
256,72,412,428
224,72,576,180
204,72,404,364
164,64,296,204
244,72,444,460
280,76,516,188
328,76,544,176
368,84,584,196
316,76,560,200
316,80,568,196
176,64,400,296
300,80,560,172
56,24,168,20
260,72,540,188
208,68,340,152
280,80,548,192
228,68,336,428
300,84,560,204
284,72,488,240
220,68,284,248
272,80,564,184
188,64,288,264
220,68,424,420
312,84,644,196
208,64,300,340
320,76,572,176
64,28,400,0
52,20,196,12
212,64,396,108
332,80,584,184
180,60,196,192
336,80,548,192
40,8,200,0
196,76,268,232
116,56,336,176
176,64,244,224
276,72,596,196
196,64,252,200
216,68,216,244
172,64,276,260
332,80,548,188
156,60,288,204
264,72,432,432
172,60,284,220
256,76,444,444
324,80,548,208
248,68,484,156
304,80,524,184
220,68,260,212
312,76,532,184
200,64,284,256
204,68,280,276
304,76,568,204
48,16,304,0
296,76,552,184
92,40,236,32
320,84,592,224
280,76,520,172
192,64,248,200
132,56,272,240
356,84,592,192
236,72,300,332
216,68,300,240
240,68,560,176
204,64,248,244
324,80,560,204
240,72,328,416
376,84,608,296
332,76,548,172
272,76,572,192
44,12,112,12
144,60,364,216
364,84,708,128
72,32,220,20
360,92,584,188
192,64,280,260
232,68,288,260
176,60,272,264
196,64,260,224
180,64,236,236
308,80,616,208
368,88,580,200
224,68,472,112
200,64,248,288
380,80,552,176
168,56,240,212
148,56,292,196
220,68,404,360
308,80,604,208
156,56,276,184
184,60,316,256
188,68,468,516
288,84,580,200
352,80,720,116
236,68,304,316
100,52,364,72
364,84,524,184
164,60,292,260
156,60,248,176
356,88,596,212
196,64,236,200
188,64,260,216
324,80,620,224
236,72,596,164
328,76,508,168
340,80,588,176
340,88,588,196
320,80,608,196
276,76,552,176
328,76,528,172
192,64,264,220
200,64,272,328
232,72,496,136
200,64,288,252
184,64,416,352
172,60,304,252
188,60,260,176
288,80,544,164
224,64,192,260
380,80,588,208
192,60,272,220
288,92,548,184
184,68,424,164
148,52,304,32
324,84,584,184
212,68,296,220
188,68,272,256
204,64,252,204
52,16,184,12
260,76,400,540
376,80,576,184
248,76,452,368
344,88,596,208
276,80,580,196
336,80,584,228
248,68,540,148
352,88,620,244
204,64,276,300
340,80,536,180
164,68,288,220
368,80,600,200
208,64,292,296
268,76,572,188
176,60,256,240
392,84,632,212
220,64,240,224
48,12,244,20
52,20,208,20
236,72,424,372
296,84,612,196
324,84,572,188
180,60,312,292
284,84,248,4
312,72,500,184
372,84,580,192
376,88,580,200
160,56,288,220
68,28,284,8
160,56,212,264
208,68,428,404
188,64,280,316
368,88,580,200
176,68,348,144
292,76,552,192
212,64,280,240
248,68,544,164
192,64,416,348
252,72,552,156
256,84,576,184
240,72,572,208
48,16,156,12
352,80,552,188
272,76,568,200
256,72,580,184
280,80,488,172
196,68,260,168
252,80,632,212
344,80,504,172
188,60,304,224
196,64,256,200
204,68,276,276
152,60,264,188
300,72,516,168
60,24,152,28
212,64,284,256
304,80,544,168
164,60,212,204
212,68,268,292
276,80,604,204
292,76,532,180
348,84,564,220
188,68,444,428
212,64,416,368
308,72,440,268
328,84,600,232
296,76,572,176
332,80,560,188
216,64,384,464
200,64,296,296
332,84,572,196
324,80,544,192
192,64,288,224
144,60,408,392
308,76,516,160
236,68,320,340
128,56,456,92
336,80,552,204
284,76,532,184
296,76,508,192
168,64,404,116
208,64,252,252
144,60,196,196
48,16,104,8
172,60,324,256
160,60,252,244
328,84,564,212
272,80,592,160
312,88,596,192
248,72,532,164
164,68,436,292
316,76,556,196
312,88,640,232
312,80,544,188
144,68,412,52
268,72,500,140
216,72,404,440
300,76,564,212
196,68,424,140
196,64,244,212
180,60,260,252
312,76,568,220
160,60,232,236
248,68,332,380
336,84,580,208
288,80,596,204
44,12,188,8
212,64,276,216
276,76,440,436
164,60,268,244
188,60,256,236
140,56,296,64
84,36,144,32
212,68,280,304
164,60,220,184
328,76,568,184
168,64,272,200
108,48,260,24
204,64,252,204
192,68,444,464
188,64,320,260
212,64,272,308
340,80,572,212
248,76,524,160
228,68,456,300
316,80,576,204
60,24,172,16
344,84,600,196
204,64,248,240
196,64,272,216
336,88,628,196
192,60,276,248
240,76,476,456
288,72,596,200
196,64,224,248
176,64,272,220
300,72,560,156
348,80,620,200
180,60,288,252
344,80,596,196
296,76,600,184
308,80,592,200
292,84,552,180
56,20,172,12
240,80,564,156
148,56,256,184
52,24,260,68
288,80,528,160
244,72,440,444
344,88,580,204
72,32,164,28
200,64,244,268
304,80,636,212
188,64,332,420
232,68,308,280
192,64,308,296
216,68,300,368
384,84,652,228
340,76,536,192
164,60,268,284
228,68,412,392
228,76,272,108
380,80,700,132
260,72,524,192
356,84,568,184
224,68,296,332
164,60,272,204
160,60,280,212
276,80,568,164
220,68,488,160
296,80,592,188
188,64,248,192
200,64,300,288
288,80,584,204
192,76,472,396
228,76,448,436
188,64,256,216
368,84,652,212
72,32,192,20
332,92,620,192
248,72,428,416
288,72,548,172
176,64,220,256
200,64,268,204
320,80,528,164
272,76,416,392
188,64,316,356
284,80,596,168
372,92,584,232
320,84,564,208
296,80,704,176
208,72,424,356
316,80,580,180
376,84,628,228
336,76,564,188
220,72,552,160
360,80,484,160
116,48,276,56
324,80,580,168
44,8,164,16
240,72,524,152
192,64,288,268
296,96,512,188
188,64,240,192
188,60,232,216
360,84,592,224
176,60,308,252
152,56,288,204
192,60,268,228
372,84,584,192
84,40,184,24
216,68,296,324
172,60,296,260
164,64,192,168
320,84,476,844
192,64,296,244
336,80,596,224
272,76,416,248
324,76,592,172
48,12,204,16
364,84,624,244
48,16,460,16
312,84,568,196
204,64,292,240
144,56,168,176
264,76,608,196
336,80,656,216
324,76,596,172
184,60,284,264
216,68,292,320
272,80,556,160
300,76,580,244
244,72,440,412
332,80,596,216
396,84,624,248
264,76,524,176
312,76,536,160
232,72,556,164
48,16,140,16
172,60,284,216
200,68,256,220
296,76,548,180
268,76,560,236
224,68,272,200
332,76,548,180
240,72,416,396
188,64,280,224
272,80,580,200
200,64,308,284
284,76,548,172
284,76,508,216
244,72,432,356
348,88,540,200
296,76,520,156
204,72,408,412
228,72,428,324
288,76,632,192
292,76,524,164
152,56,252,160
168,60,264,224
296,76,560,180
332,84,624,240
340,80,588,188
200,64,276,256
168,60,220,200
168,60,220,232
124,60,440,108
280,76,512,168
248,76,568,192
276,80,564,208
204,64,288,248
312,76,536,188
184,64,272,228
204,64,272,304
104,44,256,32
284,80,572,192
296,76,512,148
252,72,436,504
204,68,332,64
340,84,588,192
292,76,580,212
184,60,268,224
176,64,244,212
316,76,572,196
240,72,592,192
340,72,560,212
348,88,500,1020
192,64,236,240
372,84,604,220
208,68,264,252
372,76,560,184
160,56,308,320
312,80,540,180
248,68,312,336
200,64,284,252
188,64,232,192
180,64,284,252
232,68,280,272
216,64,288,256
152,56,268,160
264,72,552,212
164,60,268,204
320,80,536,216
304,72,488,176
216,68,264,252
216,72,484,384
320,76,572,200
176,64,288,304
268,76,404,348
324,80,604,212
304,76,568,208
276,72,508,176
176,60,288,296
216,68,268,296
316,80,572,204
208,64,264,264
208,64,296,228
328,84,556,180
276,72,520,152
260,76,436,420
352,84,580,212
336,80,512,180
256,80,508,172
72,32,208,24
192,60,256,196
256,72,604,232
184,64,236,152
296,80,560,196
316,76,588,208
208,64,424,304
156,60,300,240
56,24,168,16
328,84,572,196
196,64,256,216
256,68,476,136
300,80,580,172
292,84,548,220
240,68,484,152
332,80,508,192
284,76,572,172
308,80,616,196
196,64,284,228
164,56,264,172
340,80,552,192
224,68,348,288
224,64,296,312
140,56,236,184
280,76,508,160
364,84,568,216
348,80,552,180
240,76,456,488
248,72,472,152
284,76,492,160
308,88,620,224
200,64,284,240
196,64,288,232
44,12,124,16
348,84,584,208
328,80,548,184
232,80,548,176
384,84,628,224
44,12,148,8
312,80,548,196
160,60,252,200
292,80,540,188
192,64,256,276
272,76,508,168
180,60,232,204
292,76,528,176
196,68,412,360
356,80,584,216
196,64,232,204
204,68,276,248
176,60,288,192
208,64,416,228
164,56,244,196
160,68,280,264
316,76,540,172
184,64,300,268
248,68,480,148
176,60,232,248
308,76,700,128
328,88,580,200
328,84,692,132
200,72,424,116
296,76,552,192
176,60,316,224
340,84,568,184
208,72,372,432
272,80,592,196
288,80,572,184
192,64,244,224
284,84,604,180
340,84,576,184
348,80,620,204
176,64,252,200
232,76,424,408
392,88,736,116
420,92,628,200
48,16,160,20
312,80,680,124
336,80,540,204
200,64,320,264
232,76,448,464
288,76,608,212
172,60,304,320
240,72,408,396
196,64,284,248
196,68,412,368
220,64,308,328
296,80,556,188
380,84,580,192
172,60,236,176
292,76,596,112
320,76,540,176
64,28,168,16
320,84,532,168
392,80,612,248
244,72,444,460
212,68,320,268
308,76,568,188
220,72,580,204
292,76,560,200
172,60,240,200
164,64,208,216
188,64,268,220
296,76,524,184
224,68,320,272
320,80,564,184
228,76,396,352
76,32,212,32
316,84,644,212
180,60,292,220
192,64,260,228
212,64,280,284
400,84,584,212
268,80,592,180
120,52,308,100
196,64,260,256
172,68,428,416
184,60,272,196
176,64,268,180
212,68,232,184
208,68,432,376
296,72,548,172
328,80,588,184
220,72,440,444
60,24,152,28
304,80,600,196
232,72,420,412
208,64,288,252
160,60,308,200
240,100,492,352
60,28,276,12
196,60,296,248
52,20,148,20
200,68,240,176
312,76,548,336
196,64,224,184
372,84,736,128
244,80,544,172
184,64,312,224
176,64,232,208
184,64,268,256
60,24,156,20
280,76,572,168
196,68,268,216
344,80,508,176
176,60,272,244
320,80,556,172
332,80,572,156
252,80,560,168
44,8,176,16
376,80,564,168
208,64,300,252
284,76,464,160
284,76,580,188
236,68,280,352
296,84,588,220
288,80,516,164
264,72,524,160
148,64,404,300
400,84,588,192
264,76,432,508
68,32,200,20
172,60,232,196
260,76,548,176
272,76,560,100
312,76,572,192
48,16,144,12
336,84,572,188
176,60,300,296
200,64,292,316
260,80,440,456
304,80,544,164
228,72,512,196
208,68,268,264
296,80,608,216
256,72,392,444
180,68,428,424
188,64,272,280
184,64,248,188
272,72,520,184
240,68,280,316
220,64,304,336
332,84,548,188
236,72,416,560
356,88,604,236
212,64,320,256
220,64,240,220
192,64,276,224
264,72,520,176
64,28,216,24
224,76,444,364
248,72,460,440
64,28,180,12
200,64,252,204
336,80,560,208
44,12,100,20
184,60,308,304
304,84,588,180
184,60,280,308
64,24,208,24
200,68,312,252
376,88,644,236
332,84,552,204
280,76,512,160
172,64,228,228
204,64,332,384
172,60,292,284
208,68,436,352
296,76,556,184
48,12,120,24
224,72,520,160
180,60,228,252
364,80,576,196
180,60,284,236
308,84,572,184
344,80,536,172
340,76,572,176
300,72,536,304
348,80,616,232
336,84,620,216
196,64,256,224
384,84,584,264
152,56,252,176
188,60,256,192
176,64,256,208
364,84,600,212
48,16,136,24
144,52,260,288
308,76,528,172
180,64,232,176
300,80,620,184
248,76,516,168
324,88,584,204
44,12,148,8
244,68,492,172
176,60,260,236
360,84,640,244
308,80,548,160
220,68,304,280
168,56,264,240
320,80,552,180
372,80,728,128
216,64,280,252
220,72,444,488
224,72,420,240
160,56,272,232
312,80,624,200
252,72,572,180
320,84,596,224
188,64,276,204
48,12,204,12
308,76,576,204
256,76,516,136
268,72,588,200
388,84,692,128
172,60,212,196
296,84,588,196
176,60,264,336
168,60,308,304
220,72,436,412
356,84,564,180
308,88,640,200
220,68,272,296
192,64,264,228
276,76,544,168
176,60,256,220
168,60,236,176
292,80,584,192
284,80,564,180
344,88,564,176
172,60,280,260
300,84,536,184
344,80,560,160
216,64,284,256
244,72,412,444
188,60,236,172
148,80,516,152
248,72,528,168
212,64,404,308
88,36,248,20
192,60,288,232
200,64,400,372
312,84,608,208
364,80,548,204
316,84,556,196
360,84,564,196
324,80,516,176
216,64,252,284
168,64,260,200
300,80,584,172
304,80,544,188
328,84,608,204
320,88,596,228
168,60,256,252
320,76,580,204
272,72,508,176
84,32,244,0
240,76,612,224
168,60,204,208
208,64,308,196
316,80,580,164
308,80,548,204
164,56,292,200
212,64,296,204
344,88,620,220
240,68,456,360
288,80,568,160
360,84,564,208
296,76,544,176
72,32,212,16
56,20,200,32
156,60,236,208
352,80,528,248
44,12,112,24
272,80,548,164
292,84,600,224
296,76,576,212
384,92,604,216
372,80,552,188
200,64,288,240
248,76,444,416
416,88,564,296
344,80,620,196
240,72,500,128
88,44,484,0
272,80,580,208
192,68,420,436
320,80,584,204
220,68,292,312
216,68,304,260
88,40,252,28
320,76,508,184
340,80,564,184
256,76,572,192
260,72,384,368
204,64,284,228
196,64,236,208
164,60,212,192
268,72,524,176
192,64,300,264
300,76,524,168
64,28,188,24
168,60,280,244
236,80,536,220
196,72,420,368
176,60,308,308
64,28,220,20
296,84,536,240
148,56,296,244
48,16,172,28
300,76,628,204
292,80,512,152
180,64,292,260
176,72,272,264
300,80,516,184
232,72,436,424
176,60,228,276
336,80,592,216
332,76,536,192
360,84,596,212
300,80,544,196
312,80,556,200
332,88,632,232
324,80,520,168
264,76,532,196
344,80,564,184
280,80,620,228
80,36,256,28
320,84,600,184
304,76,592,200
328,76,512,312
252,76,532,156
328,76,536,188
196,64,232,212
180,64,252,284
312,76,532,192
304,80,552,204
360,84,588,208
188,60,236,208
180,60,280,212
280,72,540,172
268,76,620,176
164,60,284,272
220,68,256,304
48,12,164,8
248,72,576,188
224,72,528,180
300,72,508,200
276,76,524,164
44,12,156,8
208,72,336,316
276,72,436,372
104,44,196,40
176,64,292,284
76,32,244,24
228,68,552,168
172,60,248,216
388,84,596,204
376,76,580,192
220,68,348,408
300,80,512,188
316,80,588,200
344,88,608,356
48,16,168,20
216,68,420,120
96,44,252,16
184,60,256,220
284,76,536,180
264,84,588,232
252,68,332,268
180,64,276,244
168,64,408,380
148,56,272,400
388,88,612,248
360,84,576,220
216,68,336,360
148,56,236,204
264,76,544,172
280,76,540,184
340,76,548,176
256,72,508,220
348,80,536,184
228,68,296,284
224,72,552,184
192,64,224,224
244,72,432,408
320,80,504,164
296,76,520,184
352,88,628,224
312,88,596,184
356,88,632,252
316,80,560,200
244,80,592,200
304,76,540,204
324,80,540,196
364,80,532,200
192,72,328,372
208,68,344,376
44,8,164,12
216,64,264,220
360,80,592,228
188,64,276,260
188,68,488,272
300,84,580,180
212,64,240,208
224,68,340,404
320,80,548,188
196,64,284,252
208,68,304,232
316,88,584,200
360,80,540,192
224,68,312,308
188,64,440,436
356,88,628,268
240,76,556,172
396,80,668,200
336,80,540,180
280,76,540,196
292,72,456,156
188,60,256,224
300,80,548,196
52,20,192,16
324,80,512,208
352,76,532,188
352,80,564,204
200,68,324,304
284,76,688,128
172,60,276,216
280,76,572,204
128,68,512,676
312,76,540,192
60,24,152,16
372,80,616,188
180,64,252,240
348,76,532,188
296,76,544,172
200,64,268,280
220,68,312,328
280,76,496,172
360,84,584,188
304,76,540,160
332,80,664,124
300,84,532,160
220,68,280,332
284,76,588,208
180,60,328,288
180,60,284,212
188,64,264,212
228,68,268,268
316,76,588,180
304,84,572,208
188,64,312,336
280,76,652,276
280,76,544,188
228,68,236,232
364,84,744,128
200,64,332,308
276,80,556,188
324,84,700,124
304,76,472,164
320,76,512,172
364,84,620,228
348,84,600,220
184,64,260,224
296,80,552,184
304,76,540,180
232,68,304,316
364,80,568,196
232,68,480,164
276,80,536,204
304,80,576,184
320,80,560,164
296,76,524,184
352,84,592,196
192,64,380,336
220,64,220,244
240,72,396,316
284,76,544,168
212,64,288,264
172,60,308,260
320,80,608,244
372,80,552,208
260,68,540,188
192,64,252,252
208,68,240,252
192,64,288,252
200,64,436,344
332,80,556,192
196,60,240,220
204,64,200,196
64,28,216,16
220,68,436,416
216,64,256,216
236,76,548,168
336,76,548,204
328,84,640,204
184,64,564,144
72,32,176,20
216,68,348,400
252,76,512,148
348,84,564,200
48,16,140,20
212,68,268,296
72,32,224,12
184,60,220,212
200,64,264,200
324,84,628,224
296,80,556,188
184,64,240,252
44,8,168,8
84,40,232,20
232,76,516,188
180,64,236,244
176,60,312,248
156,56,336,108
352,80,580,200
132,56,276,176
208,68,428,396
284,80,576,204
156,56,236,192
268,72,556,164
316,84,560,184
356,80,564,188
172,60,256,228
332,84,560,216
340,80,552,196
324,76,524,184
56,24,164,24
268,76,584,200
268,72,556,164
148,60,292,192
320,76,564,180
240,76,380,388
336,80,552,212
64,28,176,20
344,84,576,216
316,76,604,180
176,60,296,312
184,60,240,232
44,8,124,16
272,76,608,188
144,56,260,212
292,76,552,172
200,64,308,300
208,64,308,344
236,68,276,308
288,72,544,180
168,60,288,224
272,72,584,176
340,76,568,188
236,72,524,152
276,76,516,156
260,76,616,196
304,80,580,172
180,60,288,316
328,80,552,192
184,64,280,308
352,80,600,216
284,72,432,356
228,64,276,204
172,64,276,208
92,40,220,28
216,68,420,272
148,60,212,216
240,68,312,300
160,64,420,316
296,76,512,184
164,64,312,268
248,76,424,472
352,80,528,168
112,48,232,32
192,64,436,404
312,80,616,192
380,80,576,200
152,56,244,244
188,60,272,252
272,80,576,188
52,16,240,0
216,68,268,352
84,40,212,24
364,84,572,212
192,60,308,212
244,76,520,152
188,64,412,336
176,64,248,164
396,84,572,192
84,36,240,28
196,68,496,536
180,64,396,108
236,76,520,160
256,84,556,184
388,84,596,204
196,64,248,236
368,80,592,232
348,88,564,192
244,64,488,136
340,80,544,176
204,64,312,340
220,68,252,248
228,72,412,360
164,60,248,232
260,76,448,440
316,80,544,200
360,80,520,184
200,64,264,224
188,64,264,236
324,76,636,224
280,72,528,156
244,68,476,188
328,76,536,196
168,60,296,252
156,56,264,236
152,56,204,156
332,80,544,196
276,72,484,148
356,88,684,232
312,76,552,172
316,84,620,220
200,64,308,232
316,76,544,168
156,60,220,236
292,76,572,176
220,64,264,228
368,88,584,208
340,84,552,212
224,72,504,200
192,64,216,204
320,80,576,208
304,80,532,184
52,20,176,20
232,68,456,332
184,64,416,372
208,64,336,356
200,64,296,256
268,72,596,188
416,92,800,148
372,80,572,212
332,84,524,172
248,76,596,160
124,52,256,208
220,72,428,364
292,76,524,164
300,84,552,192
280,76,436,464
332,80,572,180
188,64,336,348
204,64,288,264
276,76,624,212
184,64,328,292
212,64,252,224
260,76,568,168
148,60,400,200
340,76,540,188
284,80,580,200
200,64,292,212
320,88,580,184
368,84,608,212
168,56,312,256
244,72,592,196
376,88,572,208
368,80,524,184
296,76,532,168
384,84,596,196
288,76,536,160
304,76,576,168
180,60,268,344
316,76,576,204
296,80,540,196
224,72,400,420
204,68,428,308
376,84,608,216
224,68,260,272
228,72,460,432
332,80,572,196
288,84,608,224
64,28,192,32
220,72,564,176
148,52,240,228
328,80,704,120
328,80,584,176
292,76,572,192
276,80,560,180
272,76,496,168
168,60,308,316
152,64,284,248
324,76,540,172
164,56,268,228
308,80,564,196
192,64,268,220
300,76,552,196
196,68,260,188
136,68,268,292
308,84,564,168
332,80,540,188
188,64,280,212
172,68,420,248
344,80,544,168
68,32,184,12
176,60,300,248
88,32,324,4
184,60,288,220
200,72,508,132
224,68,444,460
328,84,572,208
316,80,524,188
308,76,596,168
52,20,140,12
280,80,576,204
200,64,328,364
56,24,176,8
340,84,568,196
328,88,552,152
240,72,428,444
304,84,596,200
160,60,240,252
236,72,584,176
256,72,404,408
272,76,556,156
284,84,524,192
280,72,536,160
228,68,292,236
80,36,248,32
