Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
220,76,504,132
68,28,212,16
96,40,268,20
64,32,160,8
80,32,260,24
48,16,108,20
252,76,432,524
44,8,168,12
48,12,152,12
180,60,364,312
352,84,580,212
92,40,204,36
224,68,316,356
260,76,520,180
128,52,332,52
48,16,168,20
196,64,288,304
200,76,444,384
48,12,136,16
52,16,208,16
216,64,248,228
56,24,184,20
52,20,160,16
88,36,264,16
52,16,168,16
180,60,264,240
44,12,152,12
92,40,260,20
64,24,120,12
220,76,448,348
60,28,176,16
208,64,300,260
308,80,516,168
248,76,508,136
44,8,152,8
276,80,560,176
68,28,204,24
52,20,180,12
92,40,248,32
52,20,148,16
44,12,252,8
52,20,116,24
52,20,148,12
184,60,236,208
68,32,232,24
96,40,208,28
344,88,580,152
224,68,304,352
52,20,192,8
284,80,512,168
52,20,144,8
60,24,200,20
140,56,232,220
168,56,252,212
80,36,212,32
84,36,220,16
296,76,552,200
64,24,232,8
196,68,516,140
260,80,448,140
48,20,212,20
196,68,448,312
276,76,584,164
48,12,204,12
68,28,208,12
44,8,228,12
44,8,32,8
292,92,540,164
272,80,512,152
44,12,216,12
84,36,232,28
176,60,276,236
188,64,276,224
84,36,208,28
60,28,220,24
228,68,280,272
316,76,492,140
44,8,24,8
48,16,160,8
264,84,548,164
208,64,356,132
44,12,136,12
44,12,212,16
140,52,248,180
52,20,72,12
200,68,512,160
56,20,196,16
84,40,248,36
176,72,436,88
228,72,448,524
52,20,104,8
244,76,620,188
52,16,152,12
300,80,528,172
48,12,148,12
196,76,548,144
52,20,184,16
64,28,240,16
92,40,288,24
292,80,524,156
192,64,272,212
224,72,436,412
304,84,492,152
52,20,172,16
204,68,296,228
260,72,540,140
180,68,516,156
48,20,120,16
44,8,164,4
56,20,240,12
216,72,524,124
216,68,244,224
244,72,504,144
44,8,204,20
60,24,152,16
192,64,280,252
60,24,144,12
100,44,292,28
288,76,572,164
68,32,236,16
180,60,284,248
276,72,536,176
84,36,168,16
240,68,320,344
60,28,192,24
220,80,456,456
236,76,440,380
328,80,628,188
48,16,176,12
56,20,196,12
56,24,244,16
56,24,224,12
208,64,304,288
44,8,124,12
56,24,216,20
200,68,452,352
44,8,88,12
48,16,148,12
288,80,504,160
48,16,152,8
48,16,164,8
308,80,544,156
208,64,280,208
252,76,564,188
44,8,148,16
48,12,184,16
80,36,176,32
80,36,172,24
44,8,168,12
52,20,204,20
180,72,440,436
272,88,556,168
56,32,248,20
80,36,284,16
48,16,160,12
272,68,540,128
44,12,148,12
52,20,216,12
316,92,540,156
44,8,120,12
44,12,200,12
60,28,172,20
72,32,256,16
72,32,236,16
56,24,192,24
80,32,220,28
52,20,192,12
300,76,548,156
64,28,196,20
224,76,436,420
472,100,548,208
204,64,276,228
72,28,172,28
156,60,256,228
232,72,560,192
48,16,164,8
56,24,232,12
320,88,528,144
60,28,220,16
48,16,192,16
96,40,236,32
72,32,184,40
76,32,200,40
300,80,556,172
336,80,580,172
292,76,508,152
220,64,264,260
64,32,208,24
88,40,244,32
200,64,276,220
44,12,188,20
44,12,140,12
220,72,452,432
48,16,216,16
52,20,176,16
84,36,232,20
324,88,564,144
80,36,192,20
156,60,276,264
60,24,160,12
84,36,280,28
120,48,220,64
268,72,552,148
96,44,260,32
88,36,232,20
304,76,576,168
192,68,300,248
60,28,144,12
76,48,232,32
168,68,404,436
64,28,236,28
300,80,592,188
76,32,108,28
100,44,216,32
96,40,244,36
88,40,212,20
60,24,200,24
64,28,192,20
48,20,180,12
260,72,480,152
292,80,500,172
236,76,488,128
92,36,280,28
188,80,420,108
52,20,164,16
44,8,124,4
76,36,192,12
80,36,196,20
128,48,304,40
64,24,140,12
64,28,180,16
96,40,232,32
136,52,276,36
264,84,540,148
68,28,188,16
316,76,624,204
60,28,240,12
268,76,504,140
336,80,564,172
176,64,264,228
48,16,168,20
52,20,184,28
268,76,572,176
216,72,348,388
52,24,152,16
44,16,180,16
276,76,556,156
72,32,172,16
64,24,164,12
64,28,208,24
232,80,468,448
308,76,540,144
272,88,540,136
44,12,164,12
280,92,512,140
388,88,624,220
240,84,468,148
152,56,248,252
88,40,224,28
72,32,192,24
44,8,248,28
44,8,152,8
220,68,516,164
48,16,128,12
200,64,268,204
48,16,160,12
320,80,600,184
196,64,284,276
52,24,164,12
60,24,180,12
44,12,136,12
44,12,180,8
300,88,584,160
68,28,160,20
340,84,584,196
224,76,444,400
200,64,248,228
308,80,596,212
228,72,424,424
96,40,200,20
176,68,232,180
80,36,216,24
64,28,192,20
80,36,316,52
88,40,256,28
96,40,252,40
72,32,204,16
52,20,188,36
124,52,244,28
48,12,188,16
44,8,216,20
96,44,228,28
188,60,268,272
44,8,108,12
48,16,200,12
44,8,200,28
256,76,520,164
56,24,156,20
80,36,164,20
64,28,196,28
268,72,548,152
208,64,316,340
340,84,604,212
52,20,216,24
44,8,224,12
200,60,272,260
68,28,264,28
44,12,176,12
196,60,232,256
48,16,144,16
52,20,220,16
76,36,220,32
68,32,172,20
240,92,536,144
328,84,580,172
100,44,188,16
60,24,168,8
332,84,564,216
48,12,148,12
92,40,232,36
172,60,236,204
236,76,400,488
44,8,136,16
68,28,160,20
108,48,296,56
204,64,280,264
72,32,196,16
48,12,204,20
56,24,228,32
72,32,232,20
60,24,160,36
56,20,184,20
212,68,532,128
248,76,496,148
160,60,224,236
164,64,216,212
152,112,468,136
56,24,204,20
164,60,232,220
224,68,536,148
208,76,440,360
132,52,304,32
212,68,496,176
72,28,204,16
268,80,500,140
320,76,516,164
44,8,148,12
52,20,164,12
52,20,224,24
44,16,228,12
192,64,268,232
148,60,176,172
96,40,220,16
72,32,200,8
52,20,156,20
48,16,200,20
376,84,600,200
288,80,548,144
48,16,180,20
176,68,272,192
52,20,176,12
48,16,136,24
48,12,232,32
160,60,284,244
340,84,584,192
48,16,184,12
348,84,600,220
284,80,560,152
56,20,140,16
192,64,252,268
44,12,152,12
172,60,312,352
60,24,152,16
300,80,516,148
44,8,152,24
340,88,748,148
324,80,544,180
300,80,616,204
200,68,404,392
280,96,496,132
448,88,540,196
260,80,508,160
248,72,568,188
84,36,224,40
188,68,512,152
260,76,508,152
156,72,412,396
168,56,300,280
44,28,220,32
184,60,256,180
188,64,268,220
44,8,184,16
60,24,136,24
212,64,304,276
240,76,548,156
204,72,484,288
60,24,208,24
48,16,156,16
216,68,256,276
248,72,508,136
368,112,564,200
224,80,472,340
244,88,516,140
56,24,240,12
284,72,520,160
60,24,168,32
260,80,536,144
48,16,200,24
44,8,148,8
52,24,160,20
48,16,196,16
52,20,116,12
212,64,272,260
44,8,184,24
64,28,216,24
52,16,192,12
52,20,220,20
200,64,268,256
56,24,176,16
48,12,144,20
96,40,212,52
312,84,592,180
60,24,212,24
64,28,208,24
192,64,328,328
72,32,260,24
284,80,552,148
52,20,184,12
220,84,436,348
44,12,120,16
64,28,180,16
260,80,420,368
44,8,140,12
52,20,192,16
168,60,288,228
164,52,284,32
188,68,432,408
80,36,192,36
72,32,284,28
64,28,168,12
304,84,560,144
268,76,500,140
204,68,536,128
56,24,180,16
200,64,304,216
140,64,452,80
72,32,280,28
68,28,156,32
56,24,216,20
300,76,496,152
92,40,232,16
48,12,68,12
208,64,340,292
216,76,444,396
96,40,156,16
188,64,252,272
64,28,200,32
48,20,124,16
48,12,168,28
360,80,556,176
56,24,168,20
52,20,176,12
276,80,536,140
44,12,144,12
184,60,284,252
48,16,168,12
52,20,188,16
208,64,256,76
200,64,288,264
232,64,292,232
288,72,552,180
48,16,144,16
172,60,280,36
208,68,256,236
80,32,184,12
248,76,516,192
116,48,248,24
176,60,280,228
60,24,208,24
356,88,488,156
212,72,428,120
184,60,240,192
240,72,528,160
428,104,652,332
168,72,444,456
372,104,468,148
48,16,176,12
256,72,484,128
44,12,212,16
148,104,484,128
64,28,184,36
52,20,224,20
264,76,460,144
252,92,524,156
172,60,332,308
44,8,148,8
252,72,560,144
160,60,284,284
44,8,300,32
200,60,284,228
44,8,116,12
44,12,156,12
204,64,220,232
44,8,144,12
184,64,248,204
84,36,252,20
156,64,292,252
40,8,152,8
92,40,220,12
76,32,224,16
48,16,192,24
48,12,208,8
316,92,572,188
196,64,320,40
76,32,216,28
56,24,200,28
64,28,176,24
88,36,244,28
52,24,216,8
124,48,296,28
140,52,264,20
196,64,268,216
48,16,148,12
48,16,156,8
64,28,168,20
48,12,172,12
256,76,468,488
60,28,168,16
320,76,524,160
300,76,520,140
60,24,180,12
212,72,524,144
44,12,136,16
176,64,308,296
168,60,284,232
268,80,572,148
172,56,232,176
284,76,572,156
68,28,200,12
284,80,568,180
176,68,460,408
60,24,196,24
364,68,260,20
64,28,164,16
60,28,176,16
64,28,220,32
176,64,228,204
44,8,112,12
60,28,172,16
60,24,124,8
308,76,548,180
60,24,200,16
92,40,212,12
56,24,184,20
168,60,324,336
180,64,272,240
280,80,568,152
72,32,216,12
44,12,180,12
256,76,520,144
56,24,200,12
52,20,168,12
272,84,508,128
356,100,552,184
44,8,132,12
204,68,268,216
216,68,296,260
56,24,136,8
172,60,288,300
272,72,504,144
328,84,552,196
52,20,196,12
48,16,160,8
232,80,464,120
44,12,160,12
44,12,212,32
44,12,112,4
52,20,144,12
276,76,480,148
344,84,636,188
88,36,252,20
284,76,468,144
92,40,264,20
52,20,176,32
260,76,564,132
76,32,164,12
48,16,148,8
92,40,232,24
308,76,500,156
272,76,500,136
284,96,536,160
68,28,220,16
276,84,512,156
244,72,520,160
56,20,232,20
44,12,136,12
52,20,104,12
80,32,228,16
48,20,172,16
196,68,484,156
56,20,232,20
316,84,572,172
56,24,136,16
188,64,272,204
188,64,304,228
176,68,496,132
44,8,160,12
48,16,140,12
44,8,180,8
320,76,572,168
44,12,168,20
76,36,144,12
48,16,168,16
196,64,288,268
44,8,164,12
164,60,332,272
56,24,192,20
48,16,108,4
284,76,532,164
52,20,180,12
248,72,452,148
72,32,260,28
44,12,152,12
60,24,188,20
196,60,272,60
328,76,536,148
64,28,172,16
164,56,260,240
312,80,568,160
76,36,192,24
44,8,164,4
84,36,236,24
336,80,508,164
196,64,276,272
192,64,252,216
52,20,160,12
236,76,524,144
48,16,144,20
60,24,220,24
60,28,224,12
244,72,512,148
248,72,512,152
56,24,240,12
380,88,536,172
64,24,216,12
296,76,604,180
92,40,176,28
80,36,192,20
48,16,140,8
196,68,296,288
52,20,192,12
44,12,136,12
68,28,300,0
232,84,528,176
204,64,264,252
96,44,292,28
56,24,144,24
296,76,592,172
52,20,144,12
240,84,576,176
88,36,236,32
84,36,248,20
52,20,200,20
240,76,432,380
220,64,260,60
104,44,236,16
48,16,220,12
188,64,248,204
220,88,520,144
332,80,520,212
56,24,200,16
48,16,148,12
52,20,168,16
252,72,560,180
64,28,164,12
52,20,164,12
64,28,240,36
56,20,164,16
68,28,236,20
180,64,328,408
100,44,244,28
172,60,268,244
108,48,252,36
44,8,132,16
76,36,184,24
88,40,228,24
140,52,300,32
72,28,252,16
84,36,232,24
280,72,500,148
52,20,204,4
44,12,88,12
80,36,196,12
168,60,244,188
56,24,140,16
108,44,336,28
44,8,156,12
56,20,188,12
276,80,484,152
192,64,264,248
304,76,564,176
220,64,328,276
56,20,136,8
252,72,520,148
44,12,128,12
72,32,308,32
252,72,516,164
220,68,508,148
44,12,192,12
56,24,220,16
60,28,160,24
200,64,260,260
44,8,188,12
184,64,312,320
264,72,472,120
300,80,500,160
48,12,176,20
48,16,144,20
68,32,172,20
60,24,200,16
160,60,292,232
156,60,256,260
156,64,444,420
112,44,312,24
44,8,172,12
52,20,180,20
48,16,156,20
428,96,520,196
52,20,184,16
164,56,248,180
56,20,152,12
80,36,196,16
60,24,192,20
224,64,256,228
68,28,240,32
272,76,600,168
100,44,196,20
60,24,188,16
68,28,200,16
76,32,176,24
52,20,120,12
60,28,220,24
336,80,516,188
84,36,192,32
288,80,588,160
312,84,556,184
64,28,132,8
68,28,164,24
216,64,324,340
44,12,152,12
280,84,444,412
244,76,536,184
44,12,144,32
280,76,524,188
288,88,552,168
64,28,212,24
84,36,252,20
304,80,568,156
44,12,212,16
56,20,188,20
80,36,236,12
212,64,268,52
44,8,156,12
72,32,236,16
56,20,188,16
52,20,184,16
56,24,156,16
56,24,188,16
216,68,228,232
56,24,180,16
108,44,248,28
44,12,208,24
212,72,532,132
48,16,204,20
92,36,228,16
104,76,416,132
52,24,188,16
200,60,216,240
76,36,216,24
48,16,88,12
56,24,216,12
384,88,744,124
52,20,164,8
52,20,212,12
168,60,296,324
60,24,208,12
160,60,316,328
68,32,232,16
52,20,140,16
56,20,148,12
196,72,452,160
64,28,168,20
84,40,240,20
44,12,152,16
68,28,152,12
48,12,160,20
52,16,176,16
372,80,668,128
52,20,144,16
56,24,228,24
56,20,172,16
328,80,548,172
188,60,288,260
228,76,512,164
380,84,560,192
48,12,216,12
48,48,192,32
172,60,276,288
48,16,148,16
192,84,420,428
320,80,564,160
44,8,160,24
152,60,256,208
68,32,152,24
364,104,520,152
212,76,432,424
192,64,324,296
64,24,164,12
280,84,532,148
152,56,272,204
56,24,184,28
272,80,576,160
160,64,284,216
332,84,588,172
68,32,200,12
188,60,268,216
160,60,296,236
44,12,172,20
208,68,460,364
308,76,524,176
44,12,172,20
68,36,212,16
140,60,256,228
216,68,420,108
64,24,172,12
328,80,592,208
44,8,224,8
44,8,148,16
220,84,464,124
64,24,212,20
60,28,148,12
64,24,196,12
64,28,188,8
192,68,456,444
60,24,160,24
48,12,180,20
84,36,176,20
152,56,272,196
180,60,320,280
76,32,220,20
316,80,560,172
240,72,332,344
64,28,180,12
48,16,200,28
108,44,228,16
76,32,220,32
48,16,140,4
60,24,208,12
284,88,508,152
100,44,216,16
44,16,168,8
104,48,228,72
84,44,224,32
296,72,536,172
44,12,180,12
300,76,524,152
52,20,216,12
76,32,196,16
52,20,184,16
156,56,284,300
204,72,436,360
76,36,168,16
84,36,204,28
84,40,204,16
56,24,168,12
44,12,224,12
44,12,204,28
244,76,560,168
